1543433076.9106727,peer0.org2.example.com,2.96kB / 0B,2960,0.0
1543433076.9106727,peer0.org5.example.com,2.5kB / 0B,2500,0.0
1543433076.9106727,peer0.org4.example.com,3.34kB / 0B,3340,0.0
1543433076.9106727,peer0.org3.example.com,3.82kB / 0B,3820,0.0
1543433076.9106727,peer0.org8.example.com,3.82kB / 0B,3820,0.0
1543433076.9106727,peer0.org9.example.com,4.36kB / 0B,4360,0.0
1543433076.9106727,peer0.org1.example.com,5.74kB / 0B,5740,0.0
1543433076.9106727,peer0.org10.example.com,5kB / 0B,5000,0.0
1543433076.9106727,orderer.example.com,21.2kB / 1.96kB,21200,1960
1543433076.9106727,peer0.org6.example.com,8.22kB / 0B,8220,0.0
1543433076.9106727,peer0.org7.example.com,6.92kB / 0B,6920,0.0

1543433078.9523664,peer0.org2.example.com,4.25kB / 0B,4250,0.0
1543433078.9523664,peer0.org5.example.com,3.72kB / 0B,3720,0.0
1543433078.9523664,peer0.org4.example.com,4.25kB / 0B,4250,0.0
1543433078.9523664,peer0.org3.example.com,4.42kB / 0B,4420,0.0
1543433078.9523664,peer0.org8.example.com,4.58kB / 0B,4580,0.0
1543433078.9523664,peer0.org9.example.com,4.95kB / 0B,4950,0.0
1543433078.9523664,peer0.org1.example.com,6.33kB / 0B,6330,0.0
1543433078.9523664,peer0.org10.example.com,5.59kB / 0B,5590,0.0
1543433078.9523664,orderer.example.com,21.8kB / 1.96kB,21800,1960
1543433078.9523664,peer0.org6.example.com,8.88kB / 0B,8880,0.0
1543433078.9523664,peer0.org7.example.com,7.52kB / 0B,7520,0.0

1543433080.9868617,peer0.org2.example.com,5.25kB / 0B,5250,0.0
1543433080.9868617,peer0.org5.example.com,5.25kB / 0B,5250,0.0
1543433080.9868617,peer0.org4.example.com,5.42kB / 0B,5420,0.0
1543433080.9868617,peer0.org3.example.com,5.58kB / 0B,5580,0.0
1543433080.9868617,peer0.org8.example.com,5.58kB / 0B,5580,0.0
1543433080.9868617,peer0.org9.example.com,5.95kB / 0B,5950,0.0
1543433080.9868617,peer0.org1.example.com,7.41kB / 0B,7410,0.0
1543433080.9868617,peer0.org10.example.com,6.59kB / 0B,6590,0.0
1543433080.9868617,orderer.example.com,23kB / 2kB,23000,2000
1543433080.9868617,peer0.org6.example.com,9.88kB / 0B,9880,0.0
1543433080.9868617,peer0.org7.example.com,8.59kB / 0B,8590,0.0

1543433083.0329347,peer0.org2.example.com,576kB / 5.45kB,576000,5450
1543433083.0329347,peer0.org5.example.com,6.11kB / 0B,6110,0.0
1543433083.0329347,peer0.org4.example.com,6.11kB / 0B,6110,0.0
1543433083.0329347,peer0.org3.example.com,575kB / 4.76kB,575000,4760
1543433083.0329347,peer0.org8.example.com,6.35kB / 0B,6350,0.0
1543433083.0329347,peer0.org9.example.com,6.71kB / 0B,6710,0.0
1543433083.0329347,peer0.org1.example.com,577kB / 5.03kB,577000,5030
1543433083.0329347,peer0.org10.example.com,7.36kB / 0B,7360,0.0
1543433083.0329347,orderer.example.com,35.5kB / 1.71MB,35500,1710000
1543433083.0329347,peer0.org6.example.com,10.7kB / 0B,10700,0.0
1543433083.0329347,peer0.org7.example.com,9.45kB / 0B,9450,0.0

1543433085.0988452,peer0.org2.example.com,577kB / 5.45kB,577000,5450
1543433085.0988452,peer0.org5.example.com,576kB / 4.85kB,576000,4850
1543433085.0988452,peer0.org4.example.com,577kB / 5.37kB,577000,5370
1543433085.0988452,peer0.org3.example.com,576kB / 5kB,576000,5000
1543433085.0988452,peer0.org8.example.com,7.04kB / 0B,7040,0.0
1543433085.0988452,peer0.org9.example.com,7.58kB / 0B,7580,0.0
1543433085.0988452,peer0.org1.example.com,578kB / 5.03kB,578000,5030
1543433085.0988452,peer0.org10.example.com,8.22kB / 0B,8220,0.0
1543433085.0988452,orderer.example.com,44.9kB / 3.41MB,44900,3410000
1543433085.0988452,peer0.org6.example.com,580kB / 4.13kB,580000,4130
1543433085.0988452,peer0.org7.example.com,10.1kB / 0B,10100,0.0

1543433087.1511242,peer0.org2.example.com,577kB / 5.45kB,577000,5450
1543433087.1511242,peer0.org5.example.com,576kB / 4.85kB,576000,4850
1543433087.1511242,peer0.org4.example.com,577kB / 5.37kB,577000,5370
1543433087.1511242,peer0.org3.example.com,576kB / 5kB,576000,5000
1543433087.1511242,peer0.org8.example.com,576kB / 5.09kB,576000,5090
1543433087.1511242,peer0.org9.example.com,576kB / 4.2kB,576000,4200
1543433087.1511242,peer0.org1.example.com,578kB / 5.03kB,578000,5030
1543433087.1511242,peer0.org10.example.com,577kB / 4.48kB,577000,4480
1543433087.1511242,orderer.example.com,55.7kB / 5.68MB,55700,5680000
1543433087.1511242,peer0.org6.example.com,580kB / 4.3kB,580000,4300
1543433087.1511242,peer0.org7.example.com,579kB / 4.89kB,579000,4890

1543433089.1902628,peer0.org2.example.com,579kB / 8.59kB,579000,8590
1543433089.1902628,peer0.org5.example.com,576kB / 4.85kB,576000,4850
