1543445974.2930446,peer0.org15.example.com,4.24kB / 0B,4240,0.0
1543445974.2930446,peer0.org10.example.com,2.85kB / 0B,2850,0.0
1543445974.2930446,peer0.org5.example.com,4.31kB / 0B,4310,0.0
1543445974.2930446,peer0.org4.example.com,2.5kB / 0B,2500,0.0
1543445974.2930446,peer0.org7.example.com,2.85kB / 0B,2850,0.0
1543445974.2930446,peer0.org21.example.com,6.39kB / 0B,6390,0.0
1543445974.2930446,peer0.org22.example.com,2.5kB / 0B,2500,0.0
1543445974.2930446,peer0.org16.example.com,4.09kB / 0B,4090,0.0
1543445974.2930446,peer0.org2.example.com,5.57kB / 0B,5570,0.0
1543445974.2930446,peer0.org23.example.com,6.39kB / 0B,6390,0.0
1543445974.2930446,peer0.org11.example.com,3.22kB / 0B,3220,0.0
1543445974.2930446,orderer.example.com,16.4kB / 1.79kB,16400,1790
1543445974.2930446,peer0.org14.example.com,5.57kB / 0B,5570,0.0
1543445974.2930446,peer0.org20.example.com,5.41kB / 0B,5410,0.0
1543445974.2930446,peer0.org17.example.com,6.39kB / 0B,6390,0.0
1543445974.2930446,peer0.org8.example.com,6.39kB / 0B,6390,0.0
1543445974.2930446,peer0.org24.example.com,6.39kB / 0B,6390,0.0
1543445974.2930446,peer0.org3.example.com,9.54kB / 0B,9540,0.0
1543445974.2930446,peer0.org12.example.com,4.09kB / 0B,4090,0.0
1543445974.2930446,peer0.org1.example.com,5.57kB / 0B,5570,0.0
1543445974.2930446,peer0.org6.example.com,6.55kB / 0B,6550,0.0
1543445974.2930446,peer0.org13.example.com,8.41kB / 0B,8410,0.0
1543445974.2930446,peer0.org25.example.com,7.74kB / 0B,7740,0.0
1543445974.2930446,peer0.org9.example.com,8.56kB / 0B,8560,0.0
1543445974.2930446,peer0.org18.example.com,10.8kB / 0B,10800,0.0
1543445974.2930446,peer0.org19.example.com,7.81kB / 0B,7810,0.0

1543445976.384081,peer0.org15.example.com,4.4kB / 0B,4400,0.0
1543445976.384081,peer0.org10.example.com,3.38kB / 0B,3380,0.0
1543445976.384081,peer0.org5.example.com,4.47kB / 0B,4470,0.0
1543445976.384081,peer0.org4.example.com,3.2kB / 0B,3200,0.0
1543445976.384081,peer0.org7.example.com,3.38kB / 0B,3380,0.0
1543445976.384081,peer0.org21.example.com,6.39kB / 0B,6390,0.0
1543445976.384081,peer0.org22.example.com,3.2kB / 0B,3200,0.0
1543445976.384081,peer0.org16.example.com,4.26kB / 0B,4260,0.0
1543445976.384081,peer0.org2.example.com,5.57kB / 0B,5570,0.0
1543445976.384081,peer0.org23.example.com,6.39kB / 0B,6390,0.0
1543445976.384081,peer0.org11.example.com,3.54kB / 0B,3540,0.0
1543445976.384081,orderer.example.com,16.6kB / 2.05kB,16600,2050
1543445976.384081,peer0.org14.example.com,5.57kB / 0B,5570,0.0
1543445976.384081,peer0.org20.example.com,5.57kB / 0B,5570,0.0
1543445976.384081,peer0.org17.example.com,6.46kB / 0B,6460,0.0
1543445976.384081,peer0.org8.example.com,6.46kB / 0B,6460,0.0
