1543432316.0983498,peer0.org4.example.com,2.93kB / 0B,2930,0.0
1543432316.0983498,peer0.org3.example.com,3.77kB / 0B,3770,0.0
1543432316.0983498,peer0.org1.example.com,8.68kB / 0B,8680,0.0
1543432316.0983498,orderer.example.com,15.5kB / 1.72kB,15500,1720
1543432316.0983498,peer0.org2.example.com,4.74kB / 0B,4740,0.0

1543432318.1283913,peer0.org4.example.com,4.15kB / 0B,4150,0.0
1543432318.1283913,peer0.org3.example.com,5.06kB / 0B,5060,0.0
1543432318.1283913,peer0.org1.example.com,9.43kB / 0B,9430,0.0
1543432318.1283913,orderer.example.com,16.4kB / 1.89kB,16400,1890
1543432318.1283913,peer0.org2.example.com,5.87kB / 0B,5870,0.0

1543432320.1406298,peer0.org4.example.com,5.68kB / 0B,5680,0.0
1543432320.1406298,peer0.org3.example.com,6.06kB / 0B,6060,0.0
1543432320.1406298,peer0.org1.example.com,10.4kB / 0B,10400,0.0
1543432320.1406298,orderer.example.com,17.6kB / 1.89kB,17600,1890
1543432320.1406298,peer0.org2.example.com,7.03kB / 0B,7030,0.0

1543432322.1630821,peer0.org4.example.com,6.53kB / 0B,6530,0.0
1543432322.1630821,peer0.org3.example.com,6.91kB / 0B,6910,0.0
1543432322.1630821,peer0.org1.example.com,580kB / 5kB,580000,5000
1543432322.1630821,orderer.example.com,24.1kB / 572kB,24100,572000
1543432322.1630821,peer0.org2.example.com,7.72kB / 0B,7720,0.0

1543432324.2395253,peer0.org4.example.com,576kB / 4.69kB,576000,4690
1543432324.2395253,peer0.org3.example.com,576kB / 4.2kB,576000,4200
1543432324.2395253,peer0.org1.example.com,581kB / 5kB,581000,5000
1543432324.2395253,orderer.example.com,37.2kB / 2.28MB,37200,2280000
1543432324.2395253,peer0.org2.example.com,577kB / 4.23kB,577000,4230

1543432326.2553282,peer0.org4.example.com,576kB / 4.69kB,576000,4690
1543432326.2553282,peer0.org3.example.com,576kB / 4.2kB,576000,4200
1543432326.2553282,peer0.org1.example.com,581kB / 5kB,581000,5000
1543432326.2553282,orderer.example.com,37.2kB / 2.28MB,37200,2280000
1543432326.2553282,peer0.org2.example.com,577kB / 4.23kB,577000,4230

1543432328.2778828,peer0.org4.example.com,576kB / 4.69kB,576000,4690
1543432328.2778828,peer0.org3.example.com,576kB / 4.25kB,576000,4250
1543432328.2778828,peer0.org1.example.com,583kB / 8.02kB,583000,8020
1543432328.2778828,orderer.example.com,40.3kB / 2.28MB,40300,2280000
1543432328.2778828,peer0.org2.example.com,578kB / 4.27kB,578000,4270

1543432330.2972379,peer0.org4.example.com,578kB / 7.84kB,578000,7840
1543432330.2972379,peer0.org3.example.com,578kB / 7.32kB,578000,7320
1543432330.2972379,peer0.org1.example.com,587kB / 8.37kB,587000,8370
1543432330.2972379,orderer.example.com,49.4kB / 2.29MB,49400,2290000
1543432330.2972379,peer0.org2.example.com,579kB / 7.19kB,579000,7190

1543432332.3361049,peer0.org4.example.com,578kB / 7.84kB,578000,7840
1543432332.3361049,peer0.org3.example.com,578kB / 7.32kB,578000,7320
1543432332.3361049,peer0.org1.example.com,587kB / 8.37kB,587000,8370
1543432332.3361049,orderer.example.com,49.4kB / 2.29MB,49400,2290000
1543432332.3361049,peer0.org2.example.com,579kB / 7.19kB,579000,7190

1543432334.3572295,peer0.org4.example.com,578kB / 7.84kB,578000,7840
1543432334.3572295,peer0.org3.example.com,578kB / 7.32kB,578000,7320
1543432334.3572295,peer0.org1.example.com,587kB / 8.41kB,587000,8410
1543432334.3572295,orderer.example.com,49.5kB / 2.29MB,49500,2290000
1543432334.3572295,peer0.org2.example.com,579kB / 7.23kB,579000,7230

1543432336.3811586,peer0.org4.example.com,578kB / 7.88kB,578000,7880
1543432336.3811586,peer0.org3.example.com,578kB / 7.37kB,578000,7370
1543432336.3811586,peer0.org1.example.com,587kB / 8.41kB,587000,8410
1543432336.3811586,orderer.example.com,49.6kB / 2.29MB,49600,2290000
1543432336.3811586,peer0.org2.example.com,583kB / 7.55kB,583000,7550

1543432338.4034493,peer0.org4.example.com,578kB / 7.88kB,578000,7880
1543432338.4034493,peer0.org3.example.com,578kB / 7.37kB,578000,7370
1543432338.4034493,peer0.org1.example.com,587kB / 8.41kB,587000,8410
1543432338.4034493,orderer.example.com,49.8kB / 2.29MB,49800,2290000
1543432338.4034493,peer0.org2.example.com,584kB / 7.55kB,584000,7550

1543432340.424156,peer0.org4.example.com,578kB / 7.88kB,578000,7880
1543432340.424156,peer0.org3.example.com,583kB / 7.71kB,583000,7710
1543432340.424156,peer0.org1.example.com,588kB / 8.41kB,588000,8410
1543432340.424156,orderer.example.com,50.1kB / 2.29MB,50100,2290000
1543432340.424156,peer0.org2.example.com,584kB / 7.55kB,584000,7550

1543432342.4472916,peer0.org4.example.com,578kB / 7.88kB,578000,7880
1543432342.4472916,peer0.org3.example.com,583kB / 7.71kB,583000,7710
1543432342.4472916,peer0.org1.example.com,588kB / 8.41kB,588000,8410
1543432342.4472916,orderer.example.com,50.1kB / 2.29MB,50100,2290000
1543432342.4472916,peer0.org2.example.com,584kB / 7.55kB,584000,7550

1543432344.4709127,peer0.org4.example.com,578kB / 7.88kB,578000,7880
1543432344.4709127,peer0.org3.example.com,583kB / 7.71kB,583000,7710
1543432344.4709127,peer0.org1.example.com,588kB / 8.41kB,588000,8410
1543432344.4709127,orderer.example.com,50.2kB / 2.29MB,50200,2290000
1543432344.4709127,peer0.org2.example.com,584kB / 7.55kB,584000,7550

1543432346.4954796,peer0.org4.example.com,583kB / 8.23kB,583000,8230
1543432346.4954796,peer0.org3.example.com,583kB / 7.71kB,583000,7710
1543432346.4954796,peer0.org1.example.com,589kB / 8.62kB,589000,8620
1543432346.4954796,orderer.example.com,50.2kB / 2.29MB,50200,2290000
1543432346.4954796,peer0.org2.example.com,584kB / 7.55kB,584000,7550
1543432346.4954796,laughing_swartz,0B / 0B,0.0,0.0

1543432348.5159805,laughing_swartz,2.46kB / 0B,2460,0.0
1543432348.5159805,peer0.org4.example.com,583kB / 8.23kB,583000,8230
1543432348.5159805,peer0.org3.example.com,583kB / 7.71kB,583000,7710
1543432348.5159805,peer0.org1.example.com,589kB / 8.62kB,589000,8620
1543432348.5159805,orderer.example.com,50.2kB / 2.29MB,50200,2290000
1543432348.5159805,peer0.org2.example.com,584kB / 7.55kB,584000,7550

1543432350.5545113,laughing_swartz,3.45kB / 0B,3450,0.0
1543432350.5545113,peer0.org4.example.com,583kB / 8.23kB,583000,8230
1543432350.5545113,peer0.org3.example.com,583kB / 7.71kB,583000,7710
1543432350.5545113,peer0.org1.example.com,590kB / 8.62kB,590000,8620
1543432350.5545113,orderer.example.com,50.7kB / 2.29MB,50700,2290000
1543432350.5545113,peer0.org2.example.com,585kB / 7.55kB,585000,7550

1543432352.5814147,laughing_swartz,4.99kB / 0B,4990,0.0
1543432352.5814147,peer0.org4.example.com,584kB / 8.23kB,584000,8230
1543432352.5814147,peer0.org3.example.com,584kB / 7.71kB,584000,7710
1543432352.5814147,peer0.org1.example.com,591kB / 8.62kB,591000,8620
1543432352.5814147,orderer.example.com,51.7kB / 2.29MB,51700,2290000
1543432352.5814147,peer0.org2.example.com,586kB / 7.55kB,586000,7550

1543432354.602784,laughing_swartz,5.72kB / 0B,5720,0.0
1543432354.602784,peer0.org4.example.com,585kB / 8.23kB,585000,8230
1543432354.602784,peer0.org3.example.com,585kB / 7.71kB,585000,7710
1543432354.602784,peer0.org1.example.com,591kB / 8.62kB,591000,8620
1543432354.602784,orderer.example.com,52.2kB / 2.29MB,52200,2290000
1543432354.602784,peer0.org2.example.com,586kB / 7.55kB,586000,7550



1543432356.6486356,peer0.org4.example.com,585kB / 8.23kB,585000,8230
1543432356.6486356,peer0.org3.example.com,586kB / 7.71kB,586000,7710
1543432356.6486356,peer0.org1.example.com,592kB / 8.62kB,592000,8620
1543432356.6486356,orderer.example.com,52.8kB / 2.29MB,52800,2290000
1543432356.6486356,peer0.org2.example.com,587kB / 7.55kB,587000,7550

1543432358.6647377,peer0.org4.example.com,586kB / 8.23kB,586000,8230
1543432358.6647377,peer0.org3.example.com,586kB / 7.71kB,586000,7710
1543432358.6647377,peer0.org1.example.com,592kB / 8.62kB,592000,8620
1543432358.6647377,orderer.example.com,53.2kB / 2.29MB,53200,2290000
1543432358.6647377,peer0.org2.example.com,587kB / 7.55kB,587000,7550
1543432358.6647377,elegant_ramanujan,0B / 0B,0.0,0.0
1543432358.6647377,silly_heisenberg,0B / 0B,0.0,0.0
1543432358.6647377,dev-peer0.org1.example.com-example_cc-1.0,0B / 0B,0.0,0.0

1543432360.6946461,dev-peer0.org1.example.com-example_cc-1.0,5.1kB / 3.01kB,5100,3010
1543432360.6946461,peer0.org4.example.com,587kB / 8.23kB,587000,8230
1543432360.6946461,peer0.org3.example.com,587kB / 7.71kB,587000,7710
1543432360.6946461,peer0.org1.example.com,597kB / 38.5kB,597000,38500
1543432360.6946461,orderer.example.com,74.4kB / 2.29MB,74400,2290000
1543432360.6946461,peer0.org2.example.com,588kB / 7.55kB,588000,7550

1543432362.723285,dev-peer0.org1.example.com-example_cc-1.0,8.06kB / 3.01kB,8060,3010
1543432362.723285,peer0.org4.example.com,609kB / 8.69kB,609000,8690
1543432362.723285,peer0.org3.example.com,609kB / 8.18kB,609000,8180
1543432362.723285,peer0.org1.example.com,619kB / 39.1kB,619000,39100
1543432362.723285,orderer.example.com,77kB / 2.38MB,77000,2380000
1543432362.723285,peer0.org2.example.com,611kB / 8.02kB,611000,8020

1543432364.7493904,dev-peer0.org1.example.com-example_cc-1.0,8.97kB / 3.05kB,8970,3050
1543432364.7493904,peer0.org4.example.com,610kB / 8.69kB,610000,8690
1543432364.7493904,peer0.org3.example.com,610kB / 8.18kB,610000,8180
1543432364.7493904,peer0.org1.example.com,620kB / 39.1kB,620000,39100
1543432364.7493904,orderer.example.com,77.6kB / 2.38MB,77600,2380000
1543432364.7493904,peer0.org2.example.com,611kB / 8.02kB,611000,8020

1543432366.7676656,dev-peer0.org1.example.com-example_cc-1.0,10.6kB / 3.05kB,10600,3050
1543432366.7676656,peer0.org4.example.com,611kB / 8.74kB,611000,8740
1543432366.7676656,peer0.org3.example.com,611kB / 8.18kB,611000,8180
1543432366.7676656,peer0.org1.example.com,621kB / 39.1kB,621000,39100
1543432366.7676656,orderer.example.com,79.1kB / 2.38MB,79100,2380000
1543432366.7676656,peer0.org2.example.com,612kB / 8.06kB,612000,8060

1543432368.7892725,dev-peer0.org1.example.com-example_cc-1.0,22.6kB / 9.89kB,22600,9890
1543432368.7892725,peer0.org4.example.com,612kB / 8.74kB,612000,8740
1543432368.7892725,peer0.org3.example.com,612kB / 8.18kB,612000,8180
1543432368.7892725,peer0.org1.example.com,635kB / 57.1kB,635000,57100
1543432368.7892725,orderer.example.com,96.5kB / 2.38MB,96500,2380000
1543432368.7892725,peer0.org2.example.com,613kB / 8.06kB,613000,8060

1543432370.8171468,dev-peer0.org1.example.com-example_cc-1.0,50.6kB / 26.7kB,50600,26700
1543432370.8171468,peer0.org4.example.com,650kB / 9.39kB,650000,9390
1543432370.8171468,peer0.org3.example.com,650kB / 9.01kB,650000,9010
1543432370.8171468,peer0.org1.example.com,706kB / 102kB,706000,102000
1543432370.8171468,orderer.example.com,141kB / 2.53MB,141000,2530000
1543432370.8171468,peer0.org2.example.com,651kB / 8.75kB,651000,8750

1543432372.8424158,dev-peer0.org1.example.com-example_cc-1.0,78.2kB / 42.7kB,78200,42700
1543432372.8424158,peer0.org4.example.com,688kB / 10kB,688000,10000
1543432372.8424158,peer0.org3.example.com,688kB / 9.89kB,688000,9890
1543432372.8424158,peer0.org1.example.com,777kB / 147kB,777000,147000
1543432372.8424158,orderer.example.com,186kB / 2.69MB,186000,2690000
1543432372.8424158,peer0.org2.example.com,689kB / 9.47kB,689000,9470

1543432374.8639123,dev-peer0.org1.example.com-example_cc-1.0,105kB / 58kB,105000,58000
1543432374.8639123,peer0.org4.example.com,726kB / 10.8kB,726000,10800
1543432374.8639123,peer0.org3.example.com,726kB / 10.9kB,726000,10900
1543432374.8639123,peer0.org1.example.com,847kB / 191kB,847000,191000
1543432374.8639123,orderer.example.com,232kB / 2.85MB,232000,2850000
1543432374.8639123,peer0.org2.example.com,727kB / 9.99kB,727000,9990

1543432376.8797417,dev-peer0.org1.example.com-example_cc-1.0,132kB / 73.5kB,132000,73500
1543432376.8797417,peer0.org4.example.com,764kB / 11.7kB,764000,11700
1543432376.8797417,peer0.org3.example.com,764kB / 11.8kB,764000,11800
1543432376.8797417,peer0.org1.example.com,917kB / 235kB,917000,235000
1543432376.8797417,orderer.example.com,276kB / 3MB,276000,3000000
1543432376.8797417,peer0.org2.example.com,765kB / 10.7kB,765000,10700

1543432378.9086506,dev-peer0.org1.example.com-example_cc-1.0,159kB / 89.3kB,159000,89300
1543432378.9086506,peer0.org4.example.com,802kB / 12.5kB,802000,12500
1543432378.9086506,peer0.org3.example.com,802kB / 12.7kB,802000,12700
1543432378.9086506,peer0.org1.example.com,1.01MB / 280kB,1010000,280000
1543432378.9086506,orderer.example.com,322kB / 3.18MB,322000,3180000
1543432378.9086506,peer0.org2.example.com,803kB / 11.5kB,803000,11500

1543432380.9349704,dev-peer0.org1.example.com-example_cc-1.0,188kB / 106kB,188000,106000
1543432380.9349704,peer0.org4.example.com,840kB / 13.4kB,840000,13400
1543432380.9349704,peer0.org3.example.com,840kB / 13.7kB,840000,13700
1543432380.9349704,peer0.org1.example.com,1.08MB / 328kB,1080000,328000
1543432380.9349704,orderer.example.com,368kB / 3.34MB,368000,3340000
1543432380.9349704,peer0.org2.example.com,841kB / 12.4kB,841000,12400

1543432382.9632742,dev-peer0.org1.example.com-example_cc-1.0,215kB / 122kB,215000,122000
1543432382.9632742,peer0.org4.example.com,877kB / 14.2kB,877000,14200
1543432382.9632742,peer0.org3.example.com,878kB / 14.5kB,878000,14500
1543432382.9632742,peer0.org1.example.com,1.15MB / 373kB,1150000,373000
1543432382.9632742,orderer.example.com,417kB / 3.5MB,417000,3500000
1543432382.9632742,peer0.org2.example.com,878kB / 12.8kB,878000,12800

1543432385.0012746,dev-peer0.org1.example.com-example_cc-1.0,242kB / 137kB,242000,137000
1543432385.0012746,peer0.org4.example.com,915kB / 14.6kB,915000,14600
1543432385.0012746,peer0.org3.example.com,916kB / 14.9kB,916000,14900
1543432385.0012746,peer0.org1.example.com,1.22MB / 416kB,1220000,416000
1543432385.0012746,orderer.example.com,461kB / 3.65MB,461000,3650000
1543432385.0012746,peer0.org2.example.com,916kB / 13.6kB,916000,13600

1543432387.0697556,dev-peer0.org1.example.com-example_cc-1.0,270kB / 153kB,270000,153000
1543432387.0697556,peer0.org4.example.com,954kB / 15.5kB,954000,15500
1543432387.0697556,peer0.org3.example.com,955kB / 15.8kB,955000,15800
1543432387.0697556,peer0.org1.example.com,1.29MB / 462kB,1290000,462000
1543432387.0697556,orderer.example.com,508kB / 3.81MB,508000,3810000
1543432387.0697556,peer0.org2.example.com,955kB / 14.5kB,955000,14500

1543432389.1026871,dev-peer0.org1.example.com-example_cc-1.0,303kB / 172kB,303000,172000
1543432389.1026871,peer0.org4.example.com,993kB / 16.4kB,993000,16400
1543432389.1026871,peer0.org3.example.com,994kB / 16.7kB,994000,16700
1543432389.1026871,peer0.org1.example.com,1.36MB / 506kB,1360000,506000
1543432389.1026871,orderer.example.com,551kB / 3.97MB,551000,3970000
1543432389.1026871,peer0.org2.example.com,994kB / 15.4kB,994000,15400

1543432391.1222513,dev-peer0.org1.example.com-example_cc-1.0,338kB / 193kB,338000,193000
1543432391.1222513,peer0.org4.example.com,1.03MB / 17.3kB,1030000,17300
1543432391.1222513,peer0.org3.example.com,1.03MB / 17.6kB,1030000,17600
1543432391.1222513,peer0.org1.example.com,1.44MB / 564kB,1440000,564000
1543432391.1222513,orderer.example.com,602kB / 4.13MB,602000,4130000
1543432391.1222513,peer0.org2.example.com,1.03MB / 16.2kB,1030000,16200

1543432393.1700618,dev-peer0.org1.example.com-example_cc-1.0,372kB / 213kB,372000,213000
1543432393.1700618,peer0.org4.example.com,1.07MB / 18.1kB,1070000,18100
1543432393.1700618,peer0.org3.example.com,1.07MB / 18.5kB,1070000,18500
1543432393.1700618,peer0.org1.example.com,1.52MB / 616kB,1520000,616000
1543432393.1700618,orderer.example.com,648kB / 4.29MB,648000,4290000
1543432393.1700618,peer0.org2.example.com,1.07MB / 17.1kB,1070000,17100

1543432395.2077408,dev-peer0.org1.example.com-example_cc-1.0,406kB / 233kB,406000,233000
1543432395.2077408,peer0.org4.example.com,1.11MB / 19kB,1110000,19000
1543432395.2077408,peer0.org3.example.com,1.11MB / 19.3kB,1110000,19300
1543432395.2077408,peer0.org1.example.com,1.59MB / 668kB,1590000,668000
1543432395.2077408,orderer.example.com,694kB / 4.45MB,694000,4450000
1543432395.2077408,peer0.org2.example.com,1.11MB / 17.9kB,1110000,17900

1543432397.241104,dev-peer0.org1.example.com-example_cc-1.0,441kB / 253kB,441000,253000
1543432397.241104,peer0.org4.example.com,1.15MB / 19.8kB,1150000,19800
1543432397.241104,peer0.org3.example.com,1.15MB / 20.2kB,1150000,20200
1543432397.241104,peer0.org1.example.com,1.67MB / 721kB,1670000,721000
1543432397.241104,orderer.example.com,740kB / 4.61MB,740000,4610000
1543432397.241104,peer0.org2.example.com,1.15MB / 18.2kB,1150000,18200

1543432399.2685432,dev-peer0.org1.example.com-example_cc-1.0,476kB / 274kB,476000,274000
1543432399.2685432,peer0.org4.example.com,1.19MB / 20.7kB,1190000,20700
1543432399.2685432,peer0.org3.example.com,1.19MB / 21.1kB,1190000,21100
1543432399.2685432,peer0.org1.example.com,1.75MB / 774kB,1750000,774000
1543432399.2685432,orderer.example.com,786kB / 4.77MB,786000,4770000
1543432399.2685432,peer0.org2.example.com,1.19MB / 19kB,1190000,19000

1543432401.286904,dev-peer0.org1.example.com-example_cc-1.0,510kB / 294kB,510000,294000
1543432401.286904,peer0.org4.example.com,1.23MB / 21.1kB,1230000,21100
1543432401.286904,peer0.org3.example.com,1.23MB / 22.1kB,1230000,22100
1543432401.286904,peer0.org1.example.com,1.82MB / 827kB,1820000,827000
1543432401.286904,orderer.example.com,832kB / 4.93MB,832000,4930000
1543432401.286904,peer0.org2.example.com,1.23MB / 19.8kB,1230000,19800

1543432403.3025072,dev-peer0.org1.example.com-example_cc-1.0,545kB / 315kB,545000,315000
1543432403.3025072,peer0.org4.example.com,1.27MB / 21.9kB,1270000,21900
1543432403.3025072,peer0.org3.example.com,1.27MB / 23kB,1270000,23000
1543432403.3025072,peer0.org1.example.com,1.9MB / 880kB,1900000,880000
1543432403.3025072,orderer.example.com,878kB / 5.09MB,878000,5090000
1543432403.3025072,peer0.org2.example.com,1.27MB / 20.7kB,1270000,20700

1543432405.3221033,dev-peer0.org1.example.com-example_cc-1.0,580kB / 335kB,580000,335000
1543432405.3221033,peer0.org4.example.com,1.3MB / 22.7kB,1300000,22700
1543432405.3221033,peer0.org3.example.com,1.31MB / 23.9kB,1310000,23900
1543432405.3221033,peer0.org1.example.com,1.97MB / 932kB,1970000,932000
1543432405.3221033,orderer.example.com,924kB / 5.25MB,924000,5250000
1543432405.3221033,peer0.org2.example.com,1.3MB / 21.5kB,1300000,21500

1543432407.3424363,dev-peer0.org1.example.com-example_cc-1.0,613kB / 355kB,613000,355000
1543432407.3424363,peer0.org4.example.com,1.34MB / 23.5kB,1340000,23500
1543432407.3424363,peer0.org3.example.com,1.34MB / 24.8kB,1340000,24800
1543432407.3424363,peer0.org1.example.com,2.05MB / 984kB,2049999,984000
1543432407.3424363,orderer.example.com,971kB / 5.41MB,971000,5410000
1543432407.3424363,peer0.org2.example.com,1.34MB / 22.4kB,1340000,22400

1543432409.3658514,dev-peer0.org1.example.com-example_cc-1.0,631kB / 365kB,631000,365000
1543432409.3658514,peer0.org4.example.com,1.38MB / 24.3kB,1380000,24300
1543432409.3658514,peer0.org3.example.com,1.38MB / 25.7kB,1380000,25700
1543432409.3658514,peer0.org1.example.com,2.11MB / 1.01MB,2110000,1010000
1543432409.3658514,orderer.example.com,995kB / 5.57MB,995000,5570000
1543432409.3658514,peer0.org2.example.com,1.38MB / 23.3kB,1380000,23300

1543432411.393719,dev-peer0.org1.example.com-example_cc-1.0,631kB / 365kB,631000,365000
1543432411.393719,peer0.org4.example.com,1.38MB / 24.3kB,1380000,24300
1543432411.393719,peer0.org3.example.com,1.38MB / 25.7kB,1380000,25700
1543432411.393719,peer0.org1.example.com,2.11MB / 1.01MB,2110000,1010000
1543432411.393719,orderer.example.com,995kB / 5.57MB,995000,5570000
1543432411.393719,peer0.org2.example.com,1.38MB / 23.3kB,1380000,23300

1543432413.4190385,dev-peer0.org1.example.com-example_cc-1.0,631kB / 365kB,631000,365000
1543432413.4190385,peer0.org4.example.com,1.38MB / 24.3kB,1380000,24300
1543432413.4190385,peer0.org3.example.com,1.38MB / 25.7kB,1380000,25700
