1544057266.6479445,orderer.example.com,13.6kB / 2.17kB,13600,2170
1544057266.6479445,peer0.org1.example.com,6.01kB / 0B,6010,0.0
1544057266.6479445,peer0.org2.example.com,8.22kB / 0B,8220,0.0

1544057268.6646974,orderer.example.com,14.3kB / 2.17kB,14300,2170
1544057268.6646974,peer0.org1.example.com,6.86kB / 0B,6860,0.0
1544057268.6646974,peer0.org2.example.com,8.9kB / 0B,8900,0.0

1544057270.678557,orderer.example.com,15.2kB / 2.17kB,15200,2170
1544057270.678557,peer0.org1.example.com,7.02kB / 0B,7020,0.0
1544057270.678557,peer0.org2.example.com,9.22kB / 0B,9220,0.0

1544057272.690854,orderer.example.com,22.2kB / 1.14MB,22200,1140000
1544057272.690854,peer0.org1.example.com,576kB / 5.16kB,576000,5160
1544057272.690854,peer0.org2.example.com,578kB / 4.42kB,578000,4420

1544057274.7038417,orderer.example.com,22.3kB / 1.14MB,22300,1140000
1544057274.7038417,peer0.org1.example.com,576kB / 5.16kB,576000,5160
1544057274.7038417,peer0.org2.example.com,578kB / 4.42kB,578000,4420

1544057276.7232437,orderer.example.com,22.5kB / 1.14MB,22500,1140000
1544057276.7232437,peer0.org1.example.com,576kB / 5.16kB,576000,5160
1544057276.7232437,peer0.org2.example.com,578kB / 4.42kB,578000,4420

1544057278.7339597,orderer.example.com,29kB / 1.14MB,29000,1140000
1544057278.7339597,peer0.org1.example.com,583kB / 8.61kB,583000,8610
1544057278.7339597,peer0.org2.example.com,580kB / 7.53kB,580000,7530

1544057280.7508383,orderer.example.com,29kB / 1.14MB,29000,1140000
1544057280.7508383,peer0.org1.example.com,583kB / 8.61kB,583000,8610
1544057280.7508383,peer0.org2.example.com,580kB / 7.53kB,580000,7530

1544057282.757785,orderer.example.com,29.1kB / 1.14MB,29100,1140000
1544057282.757785,peer0.org1.example.com,583kB / 8.61kB,583000,8610
1544057282.757785,peer0.org2.example.com,584kB / 7.97kB,584000,7970
1544057282.757785,dreamy_euler,0B / 0B,0.0,0.0

1544057284.7852194,dreamy_euler,486B / 0B,486.0,0.0
1544057284.7852194,orderer.example.com,29.2kB / 1.14MB,29200,1140000
1544057284.7852194,peer0.org1.example.com,584kB / 8.86kB,584000,8860
1544057284.7852194,peer0.org2.example.com,584kB / 8.01kB,584000,8010

1544057286.8115273,dreamy_euler,2.61kB / 0B,2610,0.0
1544057286.8115273,orderer.example.com,29.2kB / 1.14MB,29200,1140000
1544057286.8115273,peer0.org1.example.com,584kB / 8.86kB,584000,8860
1544057286.8115273,peer0.org2.example.com,584kB / 8.01kB,584000,8010

1544057288.8197381,dreamy_euler,3.24kB / 0B,3240,0.0
1544057288.8197381,orderer.example.com,29.2kB / 1.14MB,29200,1140000
1544057288.8197381,peer0.org1.example.com,584kB / 8.86kB,584000,8860
1544057288.8197381,peer0.org2.example.com,584kB / 8.01kB,584000,8010

1544057290.8408258,dreamy_euler,3.56kB / 0B,3560,0.0
1544057290.8408258,orderer.example.com,29.2kB / 1.14MB,29200,1140000
1544057290.8408258,peer0.org1.example.com,584kB / 8.86kB,584000,8860
1544057290.8408258,peer0.org2.example.com,584kB / 8.01kB,584000,8010

1544057292.9303985,dreamy_euler,0B / 0B,0.0,0.0
1544057292.9303985,orderer.example.com,29.4kB / 1.14MB,29400,1140000
1544057292.9303985,peer0.org1.example.com,584kB / 8.86kB,584000,8860
1544057292.9303985,peer0.org2.example.com,585kB / 8.01kB,585000,8010

1544057294.94279,orderer.example.com,29.6kB / 1.14MB,29600,1140000
1544057294.94279,peer0.org1.example.com,585kB / 8.86kB,585000,8860
1544057294.94279,peer0.org2.example.com,585kB / 8.01kB,585000,8010
1544057294.94279,jovial_gauss,0B / 0B,0.0,0.0
1544057294.94279,flamboyant_bhabha,0B / 0B,0.0,0.0
1544057294.94279,dev-peer0.org1.example.com-example_cc-1.0,0B / 0B,0.0,0.0

1544057297.9633286,dev-peer0.org1.example.com-example_cc-1.0,5.79kB / 3.17kB,5790,3170
1544057297.9633286,orderer.example.com,49.9kB / 1.14MB,49900,1140000
1544057297.9633286,peer0.org1.example.com,589kB / 38.9kB,589000,38900
1544057297.9633286,peer0.org2.example.com,585kB / 8.01kB,585000,8010

1544057299.9810257,dev-peer0.org1.example.com-example_cc-1.0,6.8kB / 3.17kB,6800,3170
1544057299.9810257,orderer.example.com,50.9kB / 1.19MB,50900,1190000
1544057299.9810257,peer0.org1.example.com,610kB / 39.3kB,610000,39300
1544057299.9810257,peer0.org2.example.com,607kB / 8.48kB,607000,8480

1544057301.9965966,dev-peer0.org1.example.com-example_cc-1.0,7.54kB / 3.21kB,7540,3210
1544057301.9965966,orderer.example.com,50.9kB / 1.19MB,50900,1190000
1544057301.9965966,peer0.org1.example.com,610kB / 39.4kB,610000,39400
1544057301.9965966,peer0.org2.example.com,607kB / 8.48kB,607000,8480

1544057304.0070012,dev-peer0.org1.example.com-example_cc-1.0,7.54kB / 3.21kB,7540,3210
1544057304.0070012,orderer.example.com,50.9kB / 1.19MB,50900,1190000
1544057304.0070012,peer0.org1.example.com,610kB / 39.4kB,610000,39400
1544057304.0070012,peer0.org2.example.com,607kB / 8.48kB,607000,8480

1544057306.019541,dev-peer0.org1.example.com-example_cc-1.0,70.9kB / 42.6kB,70900,42600
1544057306.019541,orderer.example.com,147kB / 1.35MB,147000,1350000
1544057306.019541,peer0.org1.example.com,763kB / 142kB,763000,142000
1544057306.019541,peer0.org2.example.com,682kB / 9.89kB,682000,9890

1544057308.0405133,dev-peer0.org1.example.com-example_cc-1.0,205kB / 128kB,205000,128000
1544057308.0405133,orderer.example.com,351kB / 1.74MB,351000,1740000
1544057308.0405133,peer0.org1.example.com,1.12MB / 361kB,1120000,361000
1544057308.0405133,peer0.org2.example.com,871kB / 13.5kB,871000,13500

1544057310.0552766,dev-peer0.org1.example.com-example_cc-1.0,361kB / 228kB,361000,228000
1544057310.0552766,orderer.example.com,561kB / 2.14MB,561000,2140000
1544057310.0552766,peer0.org1.example.com,1.49MB / 604kB,1490000,604000
1544057310.0552766,peer0.org2.example.com,1.06MB / 17.1kB,1060000,17100

1544057312.0719128,dev-peer0.org1.example.com-example_cc-1.0,537kB / 342kB,537000,342000
1544057312.0719128,orderer.example.com,771kB / 2.55MB,771000,2550000
1544057312.0719128,peer0.org1.example.com,1.88MB / 867kB,1880000,867000
1544057312.0719128,peer0.org2.example.com,1.26MB / 20.8kB,1260000,20800

1544057314.0898514,dev-peer0.org1.example.com-example_cc-1.0,635kB / 404kB,635000,404000
1544057314.0898514,orderer.example.com,895kB / 2.8MB,895000,2800000
1544057314.0898514,peer0.org1.example.com,2.11MB / 1.02MB,2110000,1020000
1544057314.0898514,peer0.org2.example.com,1.37MB / 23.2kB,1370000,23200

1544057316.109782,dev-peer0.org1.example.com-example_cc-1.0,635kB / 404kB,635000,404000
1544057316.109782,orderer.example.com,895kB / 2.8MB,895000,2800000
1544057316.109782,peer0.org1.example.com,2.11MB / 1.02MB,2110000,1020000
1544057316.109782,peer0.org2.example.com,1.37MB / 23.2kB,1370000,23200

1544057318.1301591,dev-peer0.org1.example.com-example_cc-1.0,635kB / 404kB,635000,404000
1544057318.1301591,orderer.example.com,895kB / 2.8MB,895000,2800000
1544057318.1301591,peer0.org1.example.com,2.11MB / 1.02MB,2110000,1020000
1544057318.1301591,peer0.org2.example.com,1.37MB / 23.2kB,1370000,23200

1544057320.1536295,dev-peer0.org1.example.com-example_cc-1.0,635kB / 404kB,635000,404000
1544057320.1536295,orderer.example.com,895kB / 2.8MB,895000,2800000
1544057320.1536295,peer0.org1.example.com,2.11MB / 1.02MB,2110000,1020000
1544057320.1536295,peer0.org2.example.com,1.37MB / 23.2kB,1370000,23200

1544057322.1750457,dev-peer0.org1.example.com-example_cc-1.0,635kB / 404kB,635000,404000
1544057322.1750457,orderer.example.com,895kB / 2.8MB,895000,2800000
1544057322.1750457,peer0.org1.example.com,2.11MB / 1.02MB,2110000,1020000
1544057322.1750457,peer0.org2.example.com,1.37MB / 23.2kB,1370000,23200

1544057324.1918108,dev-peer0.org1.example.com-example_cc-1.0,635kB / 404kB,635000,404000
1544057324.1918108,orderer.example.com,895kB / 2.8MB,895000,2800000
1544057324.1918108,peer0.org1.example.com,2.11MB / 1.02MB,2110000,1020000
1544057324.1918108,peer0.org2.example.com,1.37MB / 23.2kB,1370000,23200

1544057326.7167337,dev-peer0.org1.example.com-example_cc-1.0,0B / 0B,0.0,0.0







