1544057557.7777174,peer0.org3.example.com,2.5kB / 0B,2500,0.0
1544057557.7777174,orderer.example.com,13.9kB / 1.89kB,13900,1890
1544057557.7777174,peer0.org5.example.com,2.75kB / 0B,2750,0.0
1544057557.7777174,peer0.org1.example.com,2.92kB / 0B,2920,0.0
1544057557.7777174,peer0.org10.example.com,3.87kB / 0B,3870,0.0
1544057557.7777174,peer0.org4.example.com,3.68kB / 0B,3680,0.0
1544057557.7777174,peer0.org2.example.com,5.67kB / 0B,5670,0.0
1544057557.7777174,peer0.org8.example.com,4.7kB / 0B,4700,0.0
1544057557.7777174,peer0.org9.example.com,6.03kB / 0B,6030,0.0
1544057557.7777174,peer0.org7.example.com,9.06kB / 0B,9060,0.0
1544057557.7777174,peer0.org6.example.com,6.63kB / 0B,6630,0.0

1544057559.815356,peer0.org3.example.com,3.27kB / 0B,3270,0.0
1544057559.815356,orderer.example.com,14.2kB / 1.89kB,14200,1890
1544057559.815356,peer0.org5.example.com,3.59kB / 0B,3590,0.0
1544057559.815356,peer0.org1.example.com,3.59kB / 0B,3590,0.0
1544057559.815356,peer0.org10.example.com,4.18kB / 0B,4180,0.0
1544057559.815356,peer0.org4.example.com,3.99kB / 0B,3990,0.0
1544057559.815356,peer0.org2.example.com,5.89kB / 0B,5890,0.0
1544057559.815356,peer0.org8.example.com,4.84kB / 0B,4840,0.0
1544057559.815356,peer0.org9.example.com,6.25kB / 0B,6250,0.0
1544057559.815356,peer0.org7.example.com,9.28kB / 0B,9280,0.0
1544057559.815356,peer0.org6.example.com,6.84kB / 0B,6840,0.0

1544057561.8456395,peer0.org3.example.com,3.76kB / 0B,3760,0.0
1544057561.8456395,orderer.example.com,14.4kB / 1.93kB,14400,1930
1544057561.8456395,peer0.org5.example.com,3.76kB / 0B,3760,0.0
1544057561.8456395,peer0.org1.example.com,3.92kB / 0B,3920,0.0
1544057561.8456395,peer0.org10.example.com,4.34kB / 0B,4340,0.0
1544057561.8456395,peer0.org4.example.com,4.15kB / 0B,4150,0.0
1544057561.8456395,peer0.org2.example.com,6.05kB / 0B,6050,0.0
1544057561.8456395,peer0.org8.example.com,5.01kB / 0B,5010,0.0
1544057561.8456395,peer0.org9.example.com,6.41kB / 0B,6410,0.0
1544057561.8456395,peer0.org7.example.com,9.44kB / 0B,9440,0.0
1544057561.8456395,peer0.org6.example.com,7kB / 0B,7000,0.0

1544057563.8743985,peer0.org3.example.com,573kB / 4.82kB,573000,4820
1544057563.8743985,orderer.example.com,35.4kB / 2.28MB,35400,2280000
1544057563.8743985,peer0.org5.example.com,4.09kB / 0B,4090,0.0
1544057563.8743985,peer0.org1.example.com,573kB / 5.14kB,573000,5140
1544057563.8743985,peer0.org10.example.com,4.51kB / 0B,4510,0.0
1544057563.8743985,peer0.org4.example.com,573kB / 4.51kB,573000,4510
1544057563.8743985,peer0.org2.example.com,575kB / 5.05kB,575000,5050
1544057563.8743985,peer0.org8.example.com,5.25kB / 0B,5250,0.0
1544057563.8743985,peer0.org9.example.com,6.74kB / 0B,6740,0.0
1544057563.8743985,peer0.org7.example.com,9.77kB / 0B,9770,0.0
1544057563.8743985,peer0.org6.example.com,7.33kB / 0B,7330,0.0

1544057565.905095,peer0.org3.example.com,573kB / 4.82kB,573000,4820
1544057565.905095,orderer.example.com,51.5kB / 4.56MB,51500,4560000
1544057565.905095,peer0.org5.example.com,573kB / 5.32kB,573000,5320
1544057565.905095,peer0.org1.example.com,573kB / 5.14kB,573000,5140
1544057565.905095,peer0.org10.example.com,4.75kB / 0B,4750,0.0
1544057565.905095,peer0.org4.example.com,573kB / 4.68kB,573000,4680
1544057565.905095,peer0.org2.example.com,575kB / 5.05kB,575000,5050
1544057565.905095,peer0.org8.example.com,574kB / 4.45kB,574000,4450
1544057565.905095,peer0.org9.example.com,6.91kB / 0B,6910,0.0
1544057565.905095,peer0.org7.example.com,579kB / 5.11kB,579000,5110
1544057565.905095,peer0.org6.example.com,576kB / 4.97kB,576000,4970

1544057567.9406579,peer0.org3.example.com,573kB / 4.82kB,573000,4820
1544057567.9406579,orderer.example.com,58.2kB / 5.7MB,58200,5700000
1544057567.9406579,peer0.org5.example.com,573kB / 5.32kB,573000,5320
1544057567.9406579,peer0.org1.example.com,573kB / 5.18kB,573000,5180
1544057567.9406579,peer0.org10.example.com,574kB / 4.86kB,574000,4860
1544057567.9406579,peer0.org4.example.com,574kB / 4.68kB,574000,4680
1544057567.9406579,peer0.org2.example.com,576kB / 5.09kB,576000,5090
1544057567.9406579,peer0.org8.example.com,574kB / 4.62kB,574000,4620
1544057567.9406579,peer0.org9.example.com,576kB / 5.28kB,576000,5280
1544057567.9406579,peer0.org7.example.com,579kB / 5.11kB,579000,5110
1544057567.9406579,peer0.org6.example.com,576kB / 4.97kB,576000,4970

1544057569.9741423,peer0.org3.example.com,575kB / 7.93kB,575000,7930
1544057569.9741423,orderer.example.com,67.5kB / 5.7MB,67500,5700000
1544057569.9741423,peer0.org5.example.com,574kB / 5.37kB,574000,5370
1544057569.9741423,peer0.org1.example.com,575kB / 8.29kB,575000,8290
1544057569.9741423,peer0.org10.example.com,574kB / 4.86kB,574000,4860
1544057569.9741423,peer0.org4.example.com,574kB / 4.72kB,574000,4720
1544057569.9741423,peer0.org2.example.com,577kB / 8.19kB,577000,8189
1544057569.9741423,peer0.org8.example.com,574kB / 4.62kB,574000,4620
1544057569.9741423,peer0.org9.example.com,576kB / 5.28kB,576000,5280
1544057569.9741423,peer0.org7.example.com,579kB / 5.11kB,579000,5110
1544057569.9741423,peer0.org6.example.com,576kB / 5.01kB,576000,5010

1544057572.0095801,peer0.org3.example.com,575kB / 7.93kB,575000,7930
1544057572.0095801,orderer.example.com,79.5kB / 5.71MB,79500,5710000
1544057572.0095801,peer0.org5.example.com,575kB / 8.53kB,575000,8530
1544057572.0095801,peer0.org1.example.com,575kB / 8.29kB,575000,8290
1544057572.0095801,peer0.org10.example.com,574kB / 4.9kB,574000,4900
1544057572.0095801,peer0.org4.example.com,576kB / 7.64kB,576000,7640
1544057572.0095801,peer0.org2.example.com,578kB / 8.19kB,578000,8189
1544057572.0095801,peer0.org8.example.com,575kB / 4.62kB,575000,4620
1544057572.0095801,peer0.org9.example.com,576kB / 5.28kB,576000,5280
1544057572.0095801,peer0.org7.example.com,581kB / 8.02kB,581000,8020
1544057572.0095801,peer0.org6.example.com,578kB / 8.02kB,578000,8020

1544057574.0433278,peer0.org3.example.com,575kB / 7.93kB,575000,7930
1544057574.0433278,orderer.example.com,89.1kB / 5.71MB,89100,5710000
1544057574.0433278,peer0.org5.example.com,575kB / 8.53kB,575000,8530
1544057574.0433278,peer0.org1.example.com,580kB / 8.68kB,580000,8680
1544057574.0433278,peer0.org10.example.com,576kB / 8.02kB,576000,8020
1544057574.0433278,peer0.org4.example.com,576kB / 7.64kB,576000,7640
1544057574.0433278,peer0.org2.example.com,578kB / 8.19kB,578000,8189
1544057574.0433278,peer0.org8.example.com,576kB / 7.86kB,576000,7860
1544057574.0433278,peer0.org9.example.com,578kB / 8.46kB,578000,8460
1544057574.0433278,peer0.org7.example.com,581kB / 8.02kB,581000,8020
1544057574.0433278,peer0.org6.example.com,578kB / 8.02kB,578000,8020

1544057576.0787911,peer0.org3.example.com,575kB / 7.97kB,575000,7970
